"butcher","butchering","impf"," She matched a fennel relish, roasted potatoes, and good bitter wholesome rapini with fabulous pork chops that she bought direct from a sixties holdover organic farmer who did his own butchering and made his own deliveries."
"enhearten","enhearten","pf"," But the victory did little to enhearten the captains."
"float","floating","impf"," Finally there was no doubt, no possibility of mistake, no hallucinations, no mysterious CIA agents found floating in reservoirs."
"allure","allured","pf"," If it were a thing that gave advantage in battle, I can well believe that Boromir, the proud and fearless, often rash, ever anxious for the victory of Minas Tirith ( and his own glory therein ), might desire such a thing and be allured by it."
"cauterize","cauterized","pf"," "" Because they left their initials burnt into the cauterized synapses."
"arrange","arranged","pf"," If you would like to meet him, this is very easily arranged."
"evade","evaded","impf"," ' I 've evaded your Principal so many times recently that I felt I had to come to this. '"
"disgorge","disgorged","impf"," The bikers seemed marginally less informed about the Irish Potato Famine of 1846, the English everything famine of 1315, and the 1969 dope famine in San Francisco than they had been about War, but the player was still racking up a perfect score, punctuated occasionally by a whir, ratchet, and chink as the machine disgorged pound coins into its tray."
"depart","departed","impf"," Offended at the universal enthusiasm as if it had been a personal insult, Seta departed angrily to his shop, to sit in his usual place where he could see neither sun nor bridge, nor hear the murmur and the movement of the excited throng."
"exaggerate","exaggerating","impf"," In short, d'Avenat was not greatly exaggerating when in his reports to Daville he referred, with his insolent smile, to the new Vizier 's Residence as a museum of freaks '."
"demean","demean","pf"," Lozada was n't about to demean himself by arguing with this nobody."
"discover","discover","pf"," Arthur sipped his, and was surprised to discover it tasted very like a whisky and soda."
"spell","spelt","impf"," They spelt their names out carefully when he wasn ’ t quite sure of them."
"imply","implying","impf"," Or had it some vaguely unwelcome overtone, implying that she 'd ' understand ' that the whole thing between them now appeared to him as a romantic mistake, Margaret or no Margaret?"
"offset","offset","pf"," On large areas of the Earth 's surface the aerosol haze reflects sunlight back to space sufficiently to offset global warming."
"tether","tethered","pf"," the horses are tethered to trees."
"vex","vexed","impf"," It vexed her to see him expose himself to such a man."
"excite","excite","pf"," He looked a lot like something a farmer would use to scare birds with, and there was no doubt but that to go into the pub in his present condition would excite comments of a raucous kind, and worse still, there would doubtless be several people in there at the moment whom he knew, all of whom would be bound to bombard him with questions which, at the moment, he felt ill-equipped to deal with."
"peruse","perused","impf"," The Vogon perused them."
"capture","captured","pf"," Mistakes were made, and the church discovered the identities of four members, whom they captured and interrogated."
"solicit","soliciting","impf"," He who, she had been persuaded, would avoid her as his greatest enemy, seemed, on this accidental meeting, most eager to preserve the acquaintance, and without any indelicate display of regard, or any peculiarity of manner, where their two selves only were concerned, was soliciting the good opinion of her friends, and bent on making her known to his sister."
"poke","poked","pf"," A cop poked his head though the door and spoke to Wesley."
"manufacture","manufacture","impf"," Bit like Atlantis on Earth, except that the legends say the Magratheans used to manufacture planets. """
"thrust","thrust","pf"," On market days they would give him a couple of glasses to drink and thrust a cudgel into his hands."
"enshroud","enshrouded","pf"," Vachousek took a long pull on his cigarette and enshrouded himself in smoke."
"mug","mugged","pf"," Ordinarily she would have tried to reach him by now if only to assure herself that he had n't had a head-on with an eighteen wheeler, suffered a heart attack, or been mugged and murdered."
"commence","commenced","pf"," That autumn they came very often, though the school year had already commenced."
"wriggle","wriggled","impf"," Since there are cushions in the Universe, on Squornshellous Beta to be exact, two worlds in from the swampland of the mattresses, that actively enjoy being wriggled against, particularly if it 's noncommittally because of the syncopated way in which the shoulders move, it 's a pity they were n't there."
